Fecha,Medicamento,Consumo Historico,Inventario Actual,Brote Enfermedad (0/1),Nivel de Ingresos (Bajo/Medio/Alto),Desabastecimiento (0/1),Demanda historica,Tiempo de entrega (di­as),Estacionalidad,Costo del medicamento,Categori­a del medicamento
2021-11-07,Paracetamol,109,493,0,Bajo,0,121,17,1.0273580212729245,54,Analgesico
2023-10-16,Paracetamol,342,611,0,Medio,0,269,9,0.8171945442877584,58,Antihipertensivo
2021-12-08,Ibuprofeno,219,748,0,Medio,0,456,17,0.8082123452368799,19,Antihipertensivo
2022-08-16,Amoxicilina,104,613,0,Alto,0,469,25,1.1192475513032887,16,Antiinflamatorio
2023-01-29,Salbutamol,257,592,0,Medio,0,278,17,0.9261048567018675,16,Antiinflamatorio
2023-04-17,Ibuprofeno,477,553,0,Bajo,1,215,8,1.0714389347732853,33,Antihipertensivo
2023-02-06,Simvastatina,157,812,0,Bajo,0,326,1,1.1399973757204256,72,Antibiotico
2021-10-26,Ibuprofeno,398,688,0,Medio,0,134,3,1.0353037802603662,93,Antihipertensivo
2024-04-18,Aspirina,246,927,0,Medio,0,166,13,0.9839428747383361,17,Antiinflamatorio
2023-08-16,Ibuprofeno,498,580,0,Medio,0,147,28,1.0455675128693598,10,Analgesico
2023-10-21,Ibuprofeno,121,288,0,Alto,0,392,15,1.1658124416206865,43,Antiinflamatorio
2023-03-18,Simvastatina,241,977,0,Alto,0,242,11,1.1672869686330791,40,Antibiotico
2021-03-15,Salbutamol,431,912,0,Bajo,0,423,9,0.9780084529630456,10,Antihipertensivo
2024-07-14,Paracetamol,307,696,0,Bajo,0,421,15,0.9863656543239867,31,Antihipertensivo
2024-05-18,Salbutamol,273,682,0,Alto,0,392,27,1.0155210427565384,53,Antibiotico
2023-12-12,Metformina,87,861,0,Bajo,0,220,14,1.0102853306089166,88,Antibiotico
2023-12-04,Losartan,258,118,0,Medio,0,142,8,1.1074479836872988,99,Analgesico
2023-09-04,Amoxicilina,163,602,1,Alto,0,172,8,0.9547368202095073,64,Analgesico
2021-08-28,Metformina,234,368,0,Medio,0,289,19,1.1776500696432892,97,Antiinflamatorio
2024-01-07,Losartan,100,552,1,Medio,0,160,13,0.8012296190156718,24,Antibiotico
2023-11-05,Omeprazol,301,469,0,Bajo,0,116,5,1.0353902185476502,21,Analgesico
2024-05-04,Salbutamol,144,293,0,Alto,0,149,19,1.162713508653415,83,Antihipertensivo
2023-10-01,Losartan,475,633,0,Medio,0,397,22,0.8980304100583419,21,Antihipertensivo
2021-07-27,Loratadina,265,748,0,Medio,0,449,22,1.0386840707587022,57,Antiinflamatorio
2023-01-13,Ibuprofeno,409,685,1,Alto,0,361,2,1.0899265184114366,68,Antibiotico
2021-12-23,Losartan,243,170,1,Medio,0,180,8,1.153461649779318,42,Analgesico
2022-12-25,Salbutamol,292,166,0,Bajo,0,432,26,1.084748314295506,24,Antihipertensivo
2022-06-06,Losartan,330,132,0,Medio,0,270,16,1.037909047598395,79,Analgesico
2022-10-24,Aspirina,302,959,0,Bajo,0,362,16,0.8050846241762961,55,Antibiotico
2022-01-13,Losartan,136,458,0,Medio,0,390,17,1.0429087460180808,32,Antibiotico
2022-03-28,Metformina,129,129,0,Alto,0,104,6,1.080166391148448,81,Analgesico
2024-07-17,Loratadina,348,535,0,Bajo,0,300,27,0.9152996201290332,67,Analgesico
2023-01-04,Paracetamol,138,237,0,Medio,0,145,20,1.1668501034578955,57,Antihipertensivo
2021-03-05,Salbutamol,107,858,0,Medio,0,121,10,0.9122119848155552,94,Antibiotico
2022-06-25,Losartan,286,996,1,Medio,0,377,26,1.150640981741294,50,Antiinflamatorio
2021-01-29,Salbutamol,426,911,0,Medio,0,118,10,0.9667412091789499,59,Antihipertensivo
2021-09-05,Omeprazol,176,122,0,Alto,0,124,17,0.8537632829711523,15,Antihipertensivo
2022-07-25,Metformina,289,545,0,Alto,0,494,21,0.9996351053347979,48,Antibiotico
2021-10-09,Salbutamol,84,729,0,Bajo,0,178,9,0.8924485794148926,54,Antibiotico
2023-07-01,Loratadina,174,550,1,Bajo,0,220,20,1.108858621208007,48,Antihipertensivo
2023-09-17,Salbutamol,105,504,0,Bajo,0,367,1,1.0146023357927814,75,Analgesico
2021-02-28,Metformina,56,294,0,Medio,0,188,5,0.8663252868506484,68,Antibiotico
2022-02-02,Amoxicilina,220,525,0,Medio,0,415,12,1.0209454363787616,44,Antihipertensivo
2021-05-10,Paracetamol,59,940,0,Bajo,0,387,7,1.1449887567986239,10,Analgesico
2022-06-01,Ibuprofeno,345,592,0,Alto,0,478,29,1.0557075323457774,90,Antiinflamatorio
2024-03-29,Paracetamol,397,446,0,Bajo,0,251,19,1.1803010672019467,47,Antihipertensivo
2024-08-30,Ibuprofeno,212,495,0,Medio,0,177,8,0.892591456813466,33,Antibiotico
2021-03-09,Paracetamol,369,415,0,Medio,0,310,26,0.9528029631973098,17,Antiinflamatorio
2021-05-17,Paracetamol,340,765,0,Alto,0,471,29,0.9261226615247511,47,Antiinflamatorio
2021-11-26,Salbutamol,165,817,0,Medio,0,301,21,0.8072691312657465,84,Antihipertensivo
2023-02-18,Simvastatina,154,790,0,Medio,0,243,7,0.8516162484627559,31,Analgesico
2021-12-12,Aspirina,59,234,0,Medio,0,130,23,1.1939548961350792,17,Antiinflamatorio
2021-12-20,Aspirina,174,793,0,Medio,0,430,17,1.0743030963739564,95,Antihipertensivo
2021-08-05,Losartan,363,848,0,Alto,0,388,11,0.9500665112568961,65,Analgesico
2022-04-19,Aspirina,430,971,0,Medio,0,103,8,1.0304773316444122,63,Antiinflamatorio
2021-08-03,Aspirina,55,411,0,Medio,0,348,14,1.0483878618072542,20,Analgesico
2024-04-05,Losartan,435,513,0,Bajo,1,230,4,0.927233077201469,31,Antihipertensivo
2023-07-15,Aspirina,142,233,0,Medio,0,294,22,1.1827218758863127,11,Antiinflamatorio
2023-09-21,Amoxicilina,454,778,0,Alto,0,303,21,0.9387649921196546,15,Antibiotico
2022-08-09,Omeprazol,186,283,0,Medio,0,151,16,1.1556326764423548,82,Antihipertensivo
2023-12-17,Aspirina,471,423,0,Alto,0,406,14,0.8190484602523865,91,Antihipertensivo
2022-01-20,Metformina,300,782,0,Alto,0,269,11,0.9490001877870357,81,Antiinflamatorio
2023-05-21,Amoxicilina,272,958,0,Alto,0,238,28,1.1676821249397518,61,Analgesico
2023-10-07,Loratadina,230,751,0,Medio,0,297,26,1.0579951593130008,89,Antihipertensivo
2022-12-28,Metformina,63,204,0,Medio,0,336,11,0.9226828290285696,40,Antiinflamatorio
2023-05-01,Aspirina,331,685,0,Medio,0,348,9,1.0944077463473416,71,Analgesico
2022-04-19,Metformina,331,385,0,Medio,0,128,19,1.1683515753754912,76,Antibiotico
2023-01-15,Simvastatina,460,233,0,Medio,0,156,28,0.9847154917670142,29,Analgesico
2023-07-06,Aspirina,298,705,0,Alto,0,196,9,1.1022953788886447,52,Antihipertensivo
2022-03-14,Simvastatina,478,447,0,Bajo,0,395,26,1.0625168426857265,12,Antihipertensivo
2023-10-16,Metformina,361,237,0,Bajo,0,351,5,1.154895352204663,87,Antibiotico
2023-07-22,Metformina,377,252,0,Bajo,0,416,25,1.0143873017444567,96,Antihipertensivo
2023-07-08,Loratadina,228,978,0,Alto,0,441,15,1.1982657211570351,56,Analgesico
2023-01-20,Paracetamol,436,878,0,Alto,0,498,17,1.0304366645767529,29,Antiinflamatorio
2022-12-06,Losartan,137,866,0,Bajo,0,469,18,1.0332130860054323,30,Antibiotico
2022-03-25,Amoxicilina,110,757,0,Alto,0,116,25,1.125543834105974,12,Antibiotico
2021-09-24,Amoxicilina,91,283,0,Bajo,0,232,1,1.072915626263366,18,Analgesico
2022-02-17,Ibuprofeno,453,137,0,Alto,1,489,28,0.9449686581281952,16,Antiinflamatorio
2023-12-15,Omeprazol,167,514,0,Bajo,0,251,1,0.9967190797341005,32,Antihipertensivo
2023-03-31,Paracetamol,56,893,0,Alto,0,255,2,1.0878126231391196,79,Antihipertensivo
2022-09-02,Salbutamol,444,463,0,Bajo,0,176,18,1.0600390645378925,93,Antiinflamatorio
2023-05-15,Simvastatina,291,321,0,Bajo,0,326,26,0.9533438365230511,84,Antibiotico
2024-05-17,Aspirina,123,975,0,Alto,0,308,8,0.8896252783234995,50,Antihipertensivo
2022-07-02,Salbutamol,117,904,0,Medio,0,309,13,0.8113397579168758,97,Analgesico
2023-03-10,Metformina,365,799,0,Medio,0,322,2,0.9620022143487237,89,Antibiotico
2021-07-15,Amoxicilina,114,169,0,Bajo,0,256,18,0.9671912148199884,21,Antihipertensivo
2022-01-28,Loratadina,390,274,0,Medio,0,275,8,1.1406342382362031,25,Antihipertensivo
2022-04-09,Omeprazol,225,308,0,Medio,0,159,18,1.190425049211735,65,Analgesico
2024-02-26,Simvastatina,273,558,0,Medio,0,145,20,0.9866466183273688,78,Antihipertensivo
2024-07-16,Loratadina,433,528,0,Alto,0,238,16,1.0131930236262563,76,Antiinflamatorio
2022-10-25,Simvastatina,467,249,0,Medio,0,193,24,0.8386503105979746,82,Analgesico
2023-10-26,Amoxicilina,382,757,0,Bajo,0,274,19,0.8780353577800071,41,Analgesico
2024-08-02,Metformina,258,619,1,Medio,0,238,7,1.104732141304902,42,Antihipertensivo
2023-01-06,Loratadina,115,152,0,Bajo,0,122,27,0.9729997038314886,11,Analgesico
2022-12-16,Metformina,258,503,0,Bajo,0,283,12,1.1327043473828386,75,Antihipertensivo
2024-01-08,Salbutamol,221,160,0,Alto,0,291,28,0.8143138842585005,41,Antihipertensivo
2022-08-22,Losartan,138,519,0,Medio,1,278,13,1.1131709470547329,27,Antibiotico
2022-04-24,Metformina,147,504,0,Medio,0,259,4,0.9653375250552731,82,Antibiotico
2021-06-11,Omeprazol,457,287,0,Bajo,0,207,1,1.1339591092565495,52,Antiinflamatorio
2024-04-15,Loratadina,440,688,0,Medio,0,473,5,1.1282506665002696,37,Antiinflamatorio
2022-11-16,Ibuprofeno,317,662,1,Bajo,0,225,2,1.0263594965101686,24,Antihipertensivo
2024-01-02,Simvastatina,137,560,0,Alto,0,151,18,0.8004711058871317,33,Antiinflamatorio
2023-11-12,Amoxicilina,149,671,1,Bajo,0,206,12,1.0064825439736111,16,Antiinflamatorio
2021-08-30,Simvastatina,297,679,0,Medio,0,482,7,1.1353080968241926,51,Antibiotico
2021-12-06,Amoxicilina,443,849,0,Bajo,0,263,20,1.1618184433477907,15,Antihipertensivo
2024-05-08,Metformina,338,228,0,Bajo,0,271,2,0.8466300473787063,14,Antiinflamatorio
2023-03-08,Metformina,220,940,0,Medio,0,426,9,0.9950590820815826,10,Antibiotico
2024-01-04,Metformina,80,672,0,Medio,0,183,23,0.8455835373464338,10,Antihipertensivo
2024-03-09,Omeprazol,148,768,0,Bajo,0,472,10,1.0830635488376592,24,Analgesico
2022-10-24,Ibuprofeno,245,611,0,Bajo,0,314,4,0.8189072153317656,38,Antibiotico
2024-03-05,Amoxicilina,65,528,0,Medio,0,467,20,1.0116819842281468,86,Analgesico
2023-06-14,Salbutamol,392,827,0,Bajo,0,137,12,1.0421616979063004,19,Antihipertensivo
2021-12-22,Aspirina,445,222,0,Medio,0,380,23,1.0393275504647914,52,Antibiotico
2022-06-11,Aspirina,207,726,0,Bajo,0,338,25,0.8197540860352013,56,Antibiotico
2021-10-14,Amoxicilina,304,619,0,Alto,0,332,25,0.9016421060780215,31,Antihipertensivo
2021-08-26,Metformina,256,713,0,Alto,0,389,9,1.1430244300010004,30,Analgesico
2024-01-02,Losartan,410,147,0,Alto,0,113,18,0.8610306104315876,57,Antihipertensivo
2022-08-03,Losartan,78,714,0,Alto,0,397,8,0.9771472089361687,80,Antiinflamatorio
2023-06-05,Losartan,277,593,0,Bajo,0,177,12,1.09558518615923,57,Antibiotico
2023-02-25,Omeprazol,421,102,0,Medio,0,360,15,0.8087955100629582,83,Antihipertensivo
2023-11-07,Ibuprofeno,405,866,0,Medio,0,427,6,1.1260819121995513,57,Analgesico
2023-10-22,Metformina,410,567,0,Bajo,0,175,23,1.091236397583824,75,Antibiotico
2022-01-29,Salbutamol,77,317,0,Alto,0,495,6,1.0080360184733042,86,Analgesico
2022-05-29,Aspirina,300,503,0,Bajo,0,240,15,0.8228299776998073,65,Antibiotico
2023-10-13,Omeprazol,459,527,0,Medio,0,250,13,0.9278465982506702,90,Antiinflamatorio
2024-08-19,Simvastatina,338,503,0,Medio,1,495,24,0.8523755923760639,59,Antiinflamatorio
2021-08-09,Amoxicilina,228,422,0,Medio,0,275,5,1.116317949112781,28,Antiinflamatorio
2022-04-26,Omeprazol,60,271,0,Medio,0,238,28,0.9304838402587615,58,Antihipertensivo
2021-10-28,Paracetamol,118,756,0,Medio,0,436,1,1.0538813803446019,73,Antibiotico
2023-05-13,Ibuprofeno,387,947,0,Bajo,0,484,5,0.9488637641091806,57,Analgesico
2023-03-04,Aspirina,378,230,0,Alto,0,338,10,1.1573299093619094,35,Antihipertensivo
2024-08-07,Losartan,143,313,0,Alto,0,138,5,0.8444571133277619,61,Analgesico
2023-06-02,Metformina,474,115,0,Medio,0,331,12,1.1870141082937202,26,Analgesico
2022-08-31,Losartan,174,168,1,Alto,1,353,28,1.1633309623129993,13,Analgesico
2022-04-12,Amoxicilina,165,114,0,Alto,0,341,13,1.1313027076502704,21,Antiinflamatorio
2022-12-02,Loratadina,162,466,0,Medio,0,308,11,0.9218784075999559,68,Antihipertensivo
2024-08-10,Loratadina,336,407,0,Alto,0,418,17,0.9692398084868061,96,Analgesico
2022-01-01,Ibuprofeno,355,192,0,Alto,0,430,22,1.1938084917993883,72,Antihipertensivo
2021-11-22,Salbutamol,178,361,0,Alto,0,260,1,1.1824191910703954,20,Antibiotico
2024-08-30,Amoxicilina,474,820,0,Bajo,0,131,17,1.0440752392336115,35,Antihipertensivo
2021-12-25,Salbutamol,418,298,0,Bajo,0,238,8,1.1916639722506106,64,Antiinflamatorio
2023-03-17,Metformina,315,986,0,Alto,0,151,23,1.0876753693652488,65,Antihipertensivo
2024-08-28,Omeprazol,254,469,0,Medio,0,177,1,1.087767435789027,23,Analgesico
2024-06-20,Simvastatina,305,457,0,Bajo,0,211,21,1.1175602258239254,75,Antihipertensivo
2022-12-27,Salbutamol,165,833,1,Bajo,0,426,29,0.9899285690681059,16,Antiinflamatorio
2021-10-13,Simvastatina,309,893,0,Alto,0,217,28,1.0170953476308806,33,Analgesico
2024-06-09,Aspirina,239,771,0,Bajo,0,329,7,1.1100845793986882,69,Analgesico
2023-08-31,Loratadina,375,975,0,Bajo,0,233,18,1.0103009834023806,25,Antiinflamatorio
2021-06-27,Paracetamol,248,994,0,Alto,0,429,26,0.9842799821182936,11,Antibiotico
2021-02-19,Paracetamol,236,683,0,Medio,0,268,12,0.9668852295167499,44,Analgesico
2024-03-07,Simvastatina,139,495,0,Alto,0,135,6,1.1903620778905455,31,Analgesico
2024-01-10,Metformina,261,155,0,Alto,0,454,28,0.8088040638709872,45,Antihipertensivo
2022-09-16,Salbutamol,389,900,1,Alto,0,300,9,0.9557155172952176,70,Analgesico
2021-06-01,Losartan,162,472,0,Medio,0,382,26,0.9848878990615937,71,Antiinflamatorio
2022-08-05,Simvastatina,408,643,1,Alto,0,395,10,1.1068697961321288,14,Antibiotico
2021-04-04,Metformina,235,727,0,Alto,0,436,12,0.9856611561778144,89,Antihipertensivo
2021-07-04,Paracetamol,353,429,0,Medio,0,333,15,0.9507226742315029,92,Analgesico
2024-07-21,Amoxicilina,393,712,0,Medio,0,281,16,1.1512260651547563,13,Antibiotico
2024-02-27,Metformina,234,556,0,Alto,0,405,4,0.819764924683059,77,Antihipertensivo
2024-07-11,Amoxicilina,405,726,0,Alto,0,377,10,0.8386838502004201,10,Analgesico
2022-05-23,Ibuprofeno,222,354,0,Alto,0,259,17,0.8564029079948043,31,Analgesico
2021-10-23,Salbutamol,130,987,0,Alto,0,487,13,0.8392569809919176,72,Antibiotico
2024-04-16,Ibuprofeno,397,599,0,Bajo,0,153,28,0.8645436076382973,51,Antiinflamatorio
2022-01-22,Losartan,234,246,0,Alto,0,418,28,0.8650602059995149,89,Antihipertensivo
2023-01-17,Amoxicilina,228,209,0,Medio,0,379,16,1.078731543377518,28,Antiinflamatorio
2021-11-06,Loratadina,347,677,0,Alto,0,228,14,1.0601934428694513,34,Antihipertensivo
2024-01-18,Paracetamol,131,849,0,Alto,0,463,12,0.8783890255787565,71,Analgesico
2021-10-24,Aspirina,349,711,0,Alto,0,381,11,0.9890959085052303,24,Antiinflamatorio
2022-01-27,Loratadina,151,470,0,Bajo,0,378,22,0.809068034211335,88,Analgesico
2024-02-23,Losartan,160,811,0,Medio,0,427,26,0.9980501064879199,50,Antibiotico
2021-03-28,Aspirina,163,895,1,Alto,0,131,24,0.8802940511024627,32,Antibiotico
2021-06-01,Paracetamol,171,297,0,Alto,0,489,26,0.9198912105746881,49,Analgesico
2021-10-19,Omeprazol,469,281,0,Bajo,0,273,20,1.042947433366824,19,Analgesico
2022-02-09,Ibuprofeno,237,863,1,Bajo,0,404,17,1.0844852765029203,56,Antibiotico
2022-07-08,Paracetamol,286,637,0,Medio,0,225,10,1.1138406036288342,46,Antiinflamatorio
2022-03-04,Loratadina,372,635,0,Alto,0,172,9,0.8690948315725282,52,Antihipertensivo
2022-08-02,Losartan,428,250,0,Alto,0,479,20,1.1788521056690606,37,Antiinflamatorio
2023-03-14,Omeprazol,233,585,0,Medio,0,314,26,0.8092370774580646,96,Analgesico
2021-12-12,Metformina,275,727,0,Medio,0,338,17,0.9932054218128612,92,Antibiotico
2023-06-04,Salbutamol,421,979,0,Alto,0,398,5,1.0612437675511368,47,Antihipertensivo
2023-09-15,Loratadina,491,545,0,Bajo,0,117,19,1.120227379240104,84,Analgesico
2023-11-03,Losartan,335,382,1,Medio,0,391,13,1.0499193015072663,48,Antihipertensivo
2022-10-29,Simvastatina,259,716,0,Medio,0,204,3,1.0441064569576328,12,Antibiotico
2023-08-24,Amoxicilina,240,811,0,Alto,0,485,7,0.8831535986118798,44,Antiinflamatorio
2023-05-19,Simvastatina,492,104,0,Bajo,1,415,29,1.0753454874643837,40,Antihipertensivo
2023-04-09,Amoxicilina,414,379,1,Bajo,0,317,28,1.1330519631447629,86,Antiinflamatorio
2023-04-02,Ibuprofeno,487,564,0,Bajo,0,480,2,0.9352677359034296,72,Antibiotico
2023-03-08,Paracetamol,124,803,0,Alto,0,374,20,1.0221312363587125,39,Antihipertensivo
2023-06-21,Metformina,221,932,0,Bajo,0,303,14,0.8769971966960299,29,Analgesico
2022-03-29,Simvastatina,127,544,0,Medio,0,113,5,1.1933485599251492,88,Antibiotico
2022-09-22,Ibuprofeno,216,409,0,Bajo,0,351,29,1.1424656347134676,30,Antibiotico
2022-03-16,Simvastatina,437,503,0,Bajo,0,447,14,0.941373963745754,61,Antihipertensivo
2022-06-03,Salbutamol,471,747,0,Bajo,0,450,20,1.1378663171801147,54,Antiinflamatorio
2021-04-11,Amoxicilina,201,224,0,Medio,0,222,19,0.9470881618558247,24,Antiinflamatorio
2021-04-26,Amoxicilina,234,311,0,Bajo,0,449,5,1.1498076688681904,22,Analgesico
2023-12-28,Salbutamol,447,935,0,Alto,0,445,3,1.1613279754199621,36,Antihipertensivo
2022-04-18,Aspirina,132,889,0,Alto,0,298,13,0.916125916820017,76,Antibiotico
2021-08-02,Omeprazol,149,737,0,Medio,0,346,18,1.1798253603693531,28,Antiinflamatorio
2021-08-05,Paracetamol,123,157,0,Alto,0,177,15,0.9977693701659612,12,Antiinflamatorio
2024-04-17,Ibuprofeno,386,143,0,Bajo,0,419,22,1.002641334818517,46,Antiinflamatorio
2021-01-20,Omeprazol,372,735,0,Alto,0,349,7,1.0814647989659707,43,Antihipertensivo
2024-05-06,Loratadina,76,656,0,Medio,0,420,5,1.1240153478625723,30,Antihipertensivo
2022-11-30,Ibuprofeno,65,371,0,Medio,1,366,10,0.9259153507479629,76,Antihipertensivo
2024-06-07,Aspirina,219,489,0,Alto,0,273,15,0.8198768732077588,83,Antihipertensivo
2023-08-09,Losartan,389,812,0,Alto,0,440,20,0.8402557228628498,19,Antiinflamatorio
2024-07-22,Aspirina,300,997,0,Medio,0,265,2,0.991600854268441,42,Analgesico
2023-04-19,Loratadina,485,396,0,Medio,0,122,4,0.8662036217740868,72,Antihipertensivo
2024-01-02,Losartan,381,265,0,Alto,0,410,20,0.9948216749108632,40,Analgesico
2023-05-03,Amoxicilina,77,240,0,Alto,0,467,28,1.0585449676682912,77,Antiinflamatorio
2023-09-04,Metformina,312,385,0,Alto,0,362,8,0.9659250546485969,97,Antihipertensivo
2024-06-01,Omeprazol,405,629,0,Medio,0,376,22,1.0530957628832964,99,Antihipertensivo
2022-02-11,Loratadina,121,829,0,Medio,0,177,7,1.0821748164143563,45,Antibiotico
2022-11-19,Ibuprofeno,241,960,0,Bajo,0,135,6,1.036577341026349,36,Antihipertensivo
2023-01-29,Ibuprofeno,489,890,0,Alto,0,464,13,1.094877792009878,97,Antihipertensivo
2021-01-26,Salbutamol,364,710,0,Medio,0,190,1,1.136150366906909,22,Antibiotico
2024-05-12,Amoxicilina,264,851,0,Medio,0,205,13,0.9315514074537755,28,Antihipertensivo
2024-05-18,Losartan,464,203,0,Alto,0,287,1,0.8037939073608519,91,Analgesico
2022-11-08,Omeprazol,52,928,0,Medio,0,376,15,0.9624918172715405,58,Antiinflamatorio
2021-01-15,Amoxicilina,388,892,0,Medio,0,382,18,1.0942498531940117,83,Antiinflamatorio
2021-04-16,Metformina,363,782,0,Alto,1,445,2,1.1096576149653063,73,Antibiotico
2021-03-31,Paracetamol,329,376,0,Medio,0,115,5,0.8681278433859776,81,Antiinflamatorio
2021-05-10,Simvastatina,105,981,0,Medio,0,145,4,1.052575817581773,94,Antihipertensivo
2022-11-04,Paracetamol,196,883,0,Alto,0,174,24,0.9758281836538971,67,Antiinflamatorio
2023-02-02,Metformina,178,685,0,Bajo,0,402,5,0.8818792243363449,71,Antibiotico
2021-01-17,Amoxicilina,429,165,0,Medio,0,124,13,1.1028928643986062,99,Analgesico
2023-06-18,Ibuprofeno,294,347,0,Alto,0,120,22,0.8090623373302008,75,Antiinflamatorio
2023-09-12,Paracetamol,188,169,1,Medio,0,330,10,1.1880864008854566,72,Analgesico
2021-03-06,Loratadina,238,270,0,Alto,0,454,6,0.9660835584835196,73,Antihipertensivo
2022-04-06,Metformina,72,242,0,Medio,0,121,27,0.8170131364043567,47,Analgesico
2021-02-14,Aspirina,450,686,0,Medio,0,325,17,1.153672625198847,82,Analgesico
2022-10-21,Salbutamol,56,618,0,Bajo,0,170,8,0.9221702492397127,27,Antihipertensivo
2021-03-15,Amoxicilina,136,765,0,Alto,0,437,28,1.0303688610322508,33,Analgesico
2022-07-17,Aspirina,435,761,0,Alto,0,491,2,1.1249408910520247,56,Analgesico
2021-03-29,Losartan,291,569,0,Alto,0,269,19,0.8148092717805671,24,Antibiotico
2021-06-12,Salbutamol,105,885,0,Medio,0,373,1,0.8391541287035288,40,Antiinflamatorio
2021-04-18,Omeprazol,71,695,0,Bajo,0,124,26,0.8257254040170837,95,Antiinflamatorio
2023-03-28,Salbutamol,85,365,0,Alto,0,466,23,1.0398061629678603,10,Antihipertensivo
2022-06-23,Metformina,380,213,0,Alto,0,445,14,0.9737607101330101,67,Antihipertensivo
2022-02-11,Salbutamol,318,425,0,Alto,0,150,16,0.8985691046828211,11,Antiinflamatorio
2023-03-24,Paracetamol,222,449,0,Bajo,0,168,13,1.0058824515660045,27,Analgesico
2023-03-09,Loratadina,395,499,0,Medio,0,320,1,0.9253022743112249,62,Antihipertensivo
2021-08-16,Losartan,107,594,0,Alto,0,224,5,0.8580036284007739,74,Antiinflamatorio
2021-12-11,Omeprazol,334,476,0,Alto,0,480,13,0.9508576920910224,74,Analgesico
2024-06-23,Amoxicilina,299,549,0,Alto,0,180,15,1.0276416943513709,14,Antiinflamatorio
2021-07-28,Metformina,376,526,0,Bajo,0,476,5,1.0720358927616234,66,Antihipertensivo
2024-08-24,Ibuprofeno,98,560,0,Bajo,0,492,22,1.1784792586601558,75,Analgesico
2024-04-05,Loratadina,320,286,0,Alto,0,261,6,0.9045748823830891,16,Analgesico
2021-03-05,Metformina,177,904,0,Medio,0,313,28,0.9652524203686339,33,Analgesico
2022-05-15,Paracetamol,264,589,0,Alto,0,313,14,0.9202602004018894,32,Analgesico
2023-07-14,Losartan,375,928,0,Bajo,0,361,27,0.8359147348512044,37,Antihipertensivo
2023-07-18,Losartan,264,298,0,Bajo,0,362,21,1.1362584286996271,48,Antiinflamatorio
2022-05-13,Aspirina,265,853,0,Medio,0,173,24,0.8471060858501369,29,Antihipertensivo
2023-03-22,Amoxicilina,267,144,0,Alto,0,259,1,0.9233360829047712,90,Antibiotico
2023-01-28,Ibuprofeno,356,234,0,Bajo,0,313,12,0.8728082211763305,97,Antibiotico
2022-12-16,Salbutamol,259,448,0,Alto,0,410,29,1.1909867149262898,20,Antibiotico
2023-12-01,Simvastatina,418,449,0,Medio,0,450,11,0.8795568001679173,44,Antihipertensivo
2022-10-17,Paracetamol,315,843,0,Alto,0,362,23,1.042817973945128,22,Antiinflamatorio
2021-11-27,Amoxicilina,57,245,0,Bajo,0,346,14,0.8834190163992343,49,Antibiotico
2022-10-16,Simvastatina,205,731,0,Medio,0,459,6,0.8321430373250003,82,Antibiotico
2021-10-31,Simvastatina,319,672,0,Bajo,0,381,17,0.8900759023790616,83,Analgesico
2023-01-27,Omeprazol,476,876,0,Bajo,0,141,6,0.8215593273107,63,Antibiotico
2022-07-19,Simvastatina,286,431,0,Medio,0,204,20,1.0416715992206362,74,Analgesico
2024-06-15,Simvastatina,265,261,0,Bajo,0,217,19,0.9127353067011118,55,Antihipertensivo
2021-10-08,Losartan,389,853,0,Medio,0,310,13,0.9169711707376235,28,Antibiotico
2023-07-16,Simvastatina,171,589,0,Alto,0,302,21,0.8759454369620424,63,Antihipertensivo
2022-06-07,Losartan,247,369,0,Alto,0,179,29,1.193400371707564,82,Antihipertensivo
2022-07-05,Aspirina,127,892,0,Bajo,0,260,16,1.0326058972524783,38,Antihipertensivo
2021-12-21,Metformina,120,829,0,Alto,0,371,2,1.1283359087266427,58,Analgesico
2024-07-08,Omeprazol,65,259,0,Medio,0,308,5,0.8626736818748484,67,Analgesico
2022-07-28,Simvastatina,257,304,0,Alto,0,398,18,0.9422168863241023,98,Antibiotico
2023-02-24,Losartan,56,970,0,Bajo,0,357,25,1.0321028848384495,13,Antihipertensivo
2023-09-20,Paracetamol,396,618,0,Bajo,0,434,12,1.1464628555919367,16,Antihipertensivo
2023-08-20,Aspirina,191,691,1,Medio,0,483,21,0.9587276487572993,83,Antihipertensivo
2023-01-24,Aspirina,182,962,0,Bajo,0,439,20,1.185964650513186,26,Antiinflamatorio
2023-11-15,Metformina,288,556,0,Bajo,0,397,26,0.9290969117978923,91,Antihipertensivo
2021-04-15,Loratadina,241,970,0,Medio,0,475,25,0.815304830517146,32,Antibiotico
2022-05-03,Metformina,362,417,0,Medio,0,252,21,0.9704479990969419,51,Analgesico
2024-08-24,Metformina,495,771,0,Medio,0,298,25,0.8848138116662649,33,Antihipertensivo
2024-08-09,Ibuprofeno,354,848,0,Bajo,0,444,17,0.8927445187813311,28,Antiinflamatorio
2021-04-09,Aspirina,225,766,1,Alto,0,113,16,1.196921289872074,83,Analgesico
2023-08-18,Paracetamol,101,374,1,Medio,0,212,9,1.1067753873772217,44,Antibiotico
2023-01-27,Salbutamol,246,464,0,Alto,0,322,8,0.9922477649318994,12,Antihipertensivo
2023-03-03,Simvastatina,168,297,0,Alto,0,355,8,0.8877712016705088,45,Antihipertensivo
2021-05-02,Omeprazol,264,425,0,Medio,0,442,8,1.1261241627830059,67,Analgesico
